Date,AAPL,NVDA,PFE,TSLA,TTWO,XOM
2018-03-15,42.198951721191406,6.169955730438232,26.324214935302734,21.706666946411133,108.9000015258789,54.05391311645508
2018-03-16,42.050140380859375,6.19816255569458,26.468137741088867,21.42333221435547,107.29000091552734,54.56235885620117
2018-03-19,41.407649993896484,5.963580131530762,26.144304275512695,20.90399932861328,104.5,53.857810974121094
2018-03-20,41.39348220825195,6.175893783569336,26.144304275512695,20.703332901000977,105.23999786376953,53.74158477783203
2018-03-21,40.45572280883789,6.150654315948486,26.10112190246582,21.101999282836914,104.7300033569336,54.50424575805664
2018-03-22,39.884090423583984,5.984612941741943,25.618968963623047,20.606666564941406,102.38999938964844,53.38568878173828
2018-03-23,38.96050262451172,5.764875888824463,24.820178985595703,20.1026668548584,99.69999694824219,52.94261932373047
2018-03-26,40.810035705566406,6.049693584442139,25.215978622436523,20.278667449951172,103.0999984741211,53.74885177612305
2018-03-27,39.763614654541016,5.580524921417236,25.194387435913086,18.61199951171875,98.04000091552734,53.53096008300781
2018-03-28,39.32427978515625,5.4773383140563965,25.40308380126953,17.185333251953125,97.45999908447266,52.8845100402832
2018-03-29,39.63134765625,5.730729579925537,25.539806365966797,17.742000579833984,97.77999877929688,54.191925048828125
2018-04-02,39.371517181396484,5.469913482666016,25.223173141479492,16.832000732421875,95.91999816894531,53.18232727050781
2018-04-03,39.77544021606445,5.576318740844727,25.676536560058594,17.8353328704834,95.86000061035156,54.48970413208008
2018-04-04,40.53603744506836,5.598341941833496,26.000377655029297,19.12933349609375,96.95999908447266,54.38078308105469
2018-04-05,40.8171272277832,5.478080749511719,25.712520599365234,20.381332397460938,98.62999725341797,55.216068267822266
2018-04-06,39.7730827331543,5.301646709442139,25.309524536132812,19.953332901000977,94.62999725341797,54.38078308105469
2018-04-09,40.167545318603516,5.330352783203125,25.51822280883789,19.310667037963867,96.51000213623047,54.38078308105469
2018-04-10,40.92340850830078,5.6396660804748535,25.870847702026367,20.31333351135254,97.63999938964844,55.97871017456055
2018-04-11,40.732086181640625,5.598341941833496,25.75570297241211,20.062000274658203,96.62000274658203,56.240196228027344
2018-04-12,41.13364028930664,5.805211067199707,26.137107849121094,19.60533332824707,97.83999633789062,56.08766174316406
2018-04-13,41.273014068603516,5.728501319885254,26.137107849121094,20.022666931152344,97.19000244140625,56.53799057006836
2018-04-16,41.53047180175781,5.728253364562988,26.28822898864746,19.413999557495117,98.47000122070312,57.04642868041992
2018-04-17,42.10210418701172,5.877962589263916,26.144304275512695,19.179332733154297,102.20999908447266,56.89387893676758
2018-04-18,42.007625579833984,5.849010467529297,26.259445190429688,19.55666732788086,102.5,57.54034423828125
2018-04-19,40.8171272277832,5.667627811431885,26.28822898864746,20.005332946777344,100.7699966430664,57.685604095458984
2018-04-20,39.144752502441406,5.6594624519348145,26.360197067260742,19.349332809448242,98.37999725341797,57.380550384521484
2018-04-23,39.031375885009766,5.539944171905518,26.48253631591797,18.891332626342773,98.12000274658203,57.7945556640625
2018-04-24,38.48807907104492,5.473625659942627,26.66963768005371,18.8973331451416,96.37999725341797,56.90842819213867
2018-04-25,38.655799865722656,5.361283302307129,26.396183013916016,18.71266746520996,96.22000122070312,57.74370574951172
2018-04-26,38.790428161621094,5.573101043701172,26.51850700378418,19.031999588012695,99.19000244140625,58.731529235839844
2018-04-27,38.34165573120117,5.60056734085083,26.626455307006836,19.60533332824707,98.62999725341797,56.50167465209961
2018-04-30,39.03608703613281,5.565182685852051,26.345800399780273,19.593332290649414,99.70999908447266,56.47261428833008
2018-05-01,39.943153381347656,5.620612621307373,25.47504425048828,19.994667053222656,104.30000305175781,55.89154815673828
2018-05-02,41.707637786865234,5.600073337554932,25.108030319213867,20.07666778564453,104.87999725341797,55.78260040283203
2018-05-03,41.78321838378906,5.765371799468994,25.014474868774414,18.963333129882812,105.0999984741211,55.5937614440918
2018-05-04,43.422515869140625,5.91557502746582,25.072044372558594,19.606000900268555,108.76000213623047,55.855228424072266
2018-05-07,43.7366943359375,6.153622150421143,25.136812210083008,20.184667587280273,110.19999694824219,56.465354919433594
2018-05-08,43.94690704345703,6.1961846351623535,25.172794342041016,20.131332397460938,111.30000305175781,56.719566345214844
2018-05-09,44.25634002685547,6.329312801361084,25.309524536132812,20.456666946411133,115.98999786376953,58.0560302734375
2018-05-10,44.88938522338867,6.436954975128174,25.46212387084961,20.334667205810547,117.05999755859375,59.356178283691406
2018-05-11,44.718658447265625,6.2983808517456055,25.7963924407959,20.070667266845703,116.08999633789062,59.634971618652344
2018-05-14,44.61432647705078,6.318920612335205,26.0579833984375,19.46466636657715,114.4000015258789,60.038509368896484
2018-05-15,44.20884704589844,6.076416969299316,25.934450149536133,18.94533348083496,113.47000122070312,60.00916290283203
2018-05-16,44.62143325805664,6.087553024291992,25.92719268798828,19.09866714477539,113.06999969482422,60.17790603637695
2018-05-17,44.33926773071289,6.129619598388672,25.948984146118164,18.96933364868164,113.87999725341797,60.07520294189453
2018-05-18,44.178009033203125,6.08582067489624,25.89812469482422,18.454666137695312,115.80999755859375,59.64964294433594
2018-05-21,44.491024017333984,6.043754577636719,26.014385223388672,18.965999603271484,115.95999908447266,60.36868667602539
2018-05-22,44.379581451416016,6.005646228790283,25.956254959106445,18.333999633789062,113.23999786376953,59.89910125732422
2018-05-23,44.664127349853516,6.1292009353637695,26.137920379638672,18.60466766357422,112.5999984741211,60.273292541503906
2018-05-24,44.61432647705078,6.13291597366333,26.079782485961914,18.523332595825195,112.06999969482422,58.89395523071289
2018-05-25,44.716285705566406,6.172285556793213,25.92719268798828,18.59000015258789,112.0199966430664,57.7493782043457
2018-05-29,44.55504608154297,6.1551995277404785,25.941722869873047,18.917333602905273,110.77999877929688,57.53659439086914
2018-05-30,44.460201263427734,6.264146327972412,26.196048736572266,19.447999954223633,110.62999725341797,59.796382904052734
2018-05-31,44.31081771850586,6.2443366050720215,26.108856201171875,18.98200035095215,112.08000183105469,59.60563278198242
2018-06-01,45.10990524291992,6.378786087036133,26.341384887695312,19.454666137695312,114.58999633789062,60.038509368896484
2018-06-04,45.4869270324707,6.557804107666016,26.486709594726562,19.78266716003418,113.68000030517578,59.40753936767578
2018-06-05,45.83786392211914,6.563251495361328,26.479450225830078,19.408666610717773,113.26000213623047,59.19476318359375
2018-06-06,45.99673843383789,6.56523323059082,26.43584442138672,21.299999237060547,112.58999633789062,60.20726776123047
2018-06-07,45.87344741821289,6.509521961212158,26.515783309936523,21.07266616821289,113.41999816894531,60.80888366699219
2018-06-08,45.456092834472656,6.494170665740967,26.646574020385742,21.17733383178711,113.41999816894531,61.337154388427734
2018-06-11,45.344661712646484,6.453067779541016,26.377716064453125,22.139999389648438,113.31999969482422,60.97030258178711
2018-06-12,45.59363555908203,6.501598358154297,26.377716064453125,22.851333618164062,114.69999694824219,60.47140884399414
2018-06-13,45.21897888183594,6.4971418380737305,26.319581985473633,22.985332489013672,118.45999908447266,59.803733825683594
2018-06-14,45.24269104003906,6.6088104248046875,26.275981903076172,23.847999572753906,121.83999633789062,60.082523345947266
2018-06-15,44.777931213378906,6.567956447601318,26.42131805419922,23.878000259399414,121.51000213623047,59.18009567260742
2018-06-18,44.754215240478516,6.563747882843018,26.275981903076172,24.722000122070312,120.69000244140625,59.297481536865234
2018-06-19,44.031002044677734,6.441925048828125,26.319581985473633,23.503332138061523,117.83000183105469,59.20943832397461
2018-06-20,44.22308349609375,6.494913101196289,26.493974685668945,24.148000717163086,118.01000213623047,59.02599334716797
2018-06-21,43.97645950317383,6.366159915924072,26.377716064453125,23.167333602905273,116.5,58.46840286254883
2018-06-22,43.848426818847656,6.213634014129639,26.530317306518555,22.242000579833984,116.95999908447266,59.708335876464844
2018-06-25,43.196353912353516,5.920718193054199,26.43584442138672,22.200666427612305,116.7300033569336,58.50510025024414
2018-06-26,43.73223114013672,5.9917802810668945,26.43584442138672,22.799999237060547,115.91000366210938,59.1654052734375
2018-06-27,43.66820526123047,5.836533546447754,26.31232261657715,22.96666717529297,113.95999908447266,59.9504508972168
2018-06-28,43.985958099365234,5.963801383972168,26.42131805419922,23.32866668701172,118.05999755859375,60.14121627807617
2018-06-29,43.89347457885742,5.86575174331665,26.36319351196289,22.863332748413086,118.36000061035156,60.69883728027344
2018-07-02,44.38431930541992,5.997971057891846,26.399524688720703,22.33799934387207,119.87000274658203,59.98714065551758
2018-07-03,43.6113166809082,5.864264965057373,26.414051055908203,20.724000930786133,118.1500015258789,60.339324951171875
2018-07-05,43.96223831176758,6.010103702545166,26.791912078857422,20.610666275024414,120.81999969482422,60.39067459106445
2018-07-06,44.5716438293457,6.124001979827881,26.96630859375,20.593332290649414,123.44000244140625,60.40536880493164
2018-07-09,45.1905403137207,6.171541690826416,27.00264549255371,21.233999252319336,121.97000122070312,60.82358169555664
2018-07-10,45.135990142822266,6.270585536956787,27.19884490966797,21.49799919128418,121.1500015258789,61.38119125366211
2018-07-11,44.55030059814453,6.1289544105529785,27.038972854614258,21.263999938964844,122.73999786376953,60.596107482910156
2018-07-12,45.29723358154297,6.220567226409912,27.264238357543945,21.11400032043457,126.23999786376953,60.66949462890625
2018-07-13,45.36836624145508,6.173274517059326,27.271507263183594,21.257999420166016,126.3499984741211,61.12437438964844
2018-07-16,45.268775939941406,6.145543098449707,27.162506103515625,20.67333221435547,125.88999938964844,60.52275466918945
2018-07-17,45.39683532714844,6.2814788818359375,27.35871124267578,21.512666702270508,126.68000030517578,60.39067459106445
2018-07-18,45.14784240722656,6.232205390930176,27.365970611572266,21.59000015258789,126.80999755859375,60.32465362548828
2018-07-19,45.49878692626953,6.240375995635986,27.147974014282227,21.34866714477539,127.41000366210938,60.17058181762695
2018-07-20,45.39446258544922,6.212148666381836,27.126171112060547,20.905332565307617,126.61000061035156,59.7230224609375
2018-07-23,45.43477249145508,6.175504207611084,27.038972854614258,20.213333129882812,126.80000305175781,59.7230224609375
2018-07-24,45.76435852050781,6.158170223236084,27.39504051208496,19.82866668701172,125.16000366210938,60.904273986816406
2018-07-25,46.195919036865234,6.236413478851318,27.60576629638672,20.582666397094727,127.83999633789062,61.329830169677734
2018-07-26,46.05127716064453,6.309952259063721,27.729297637939453,20.44333267211914,125.33000183105469,61.80672836303711
2018-07-27,45.28536605834961,6.240128040313721,27.91096305847168,19.812000274658203,122.58000183105469,60.10453796386719
2018-07-30,45.031654357910156,6.044768333435059,28.04176902770996,19.344667434692383,113.11000061035156,59.97248077392578
2018-07-31,45.12175369262695,6.0628437995910645,29.015485763549805,19.875999450683594,113.0199966430664,59.803733825683594
2018-08-01,47.779884338378906,6.102707386016846,29.262561798095703,20.055999755859375,112.23999786376953,58.98198318481445
2018-08-02,49.176536560058594,6.2054643630981445,29.057350158691406,23.30266761779785,113.23999786376953,58.62982940673828
2018-08-03,49.31880569458008,6.242109298706055,29.709585189819336,23.211332321166992,123.41000366210938,58.842586517333984
2018-08-06,49.57489013671875,6.2898969650268555,30.07600975036621,22.799333572387695,121.31999969482422,58.82791519165039
2018-08-07,49.110137939453125,6.3621978759765625,29.9294376373291,25.30466651916504,122.20999908447266,59.627628326416016
2018-08-08,49.14334487915039,6.398595333099365,30.347164154052734,24.689332962036133,124.94999694824219,59.23145294189453
2018-08-09,49.52983856201172,6.350065231323242,30.046695709228516,23.496667861938477,125.19999694824219,58.93063735961914
2018-08-10,49.38231658935547,6.308714866638184,29.995403289794922,23.69933319091797,128.8000030517578,58.87132263183594
2018-08-13,49.70115661621094,6.34164571762085,29.907461166381836,23.76066780090332,128.10000610351562,58.23383712768555
2018-08-14,49.910560607910156,6.473125457763672,29.834169387817383,23.176000595092773,129.08999633789062,58.04854202270508
2018-08-15,50.02716827392578,6.4149370193481445,30.1639461517334,22.57933235168457,125.94999694824219,57.03298568725586
2018-08-16,50.76005554199219,6.374329090118408,30.354494094848633,22.363332748413086,125.94000244140625,57.8187255859375
2018-08-17,51.773738861083984,6.061853408813477,30.84549903869629,20.366666793823242,124.30000305175781,58.0114631652832
2018-08-20,51.26927947998047,6.136630535125732,31.021381378173828,20.562667846679688,124.87999725341797,58.419151306152344
2018-08-21,51.169334411621094,6.272317409515381,30.896800994873047,21.459999084472656,126.41999816894531,58.43398666381836
2018-08-22,51.17171859741211,6.507541179656982,30.830841064453125,21.44266700744629,129.22999572753906,59.2716064453125
2018-08-23,51.27642059326172,6.607076644897461,30.926118850708008,21.34000015258789,130.67999267578125,58.61928939819336
2018-08-24,51.435848236083984,6.740289688110352,31.072689056396484,21.521333694458008,134.00999450683594,59.01959991455078
2018-08-27,51.859397888183594,6.831408977508545,30.47174644470215,21.284666061401367,133.3699951171875,59.59776306152344
2018-08-28,52.2781982421875,6.793770790100098,30.413122177124023,20.790666580200195,133.66000366210938,59.50880432128906
2018-08-29,53.05868911743164,6.8993096351623535,30.413122177124023,20.333999633789062,136.08999633789062,59.938758850097656
2018-08-30,53.54648971557617,6.8824639320373535,30.413122177124023,20.209999084472656,134.63999938964844,59.67930221557617
2018-08-31,54.16516876220703,6.9535651206970215,30.427776336669922,20.110666275024414,133.55999755859375,59.42727279663086
2018-09-04,54.3388671875,7.028382301330566,30.31785011291504,19.26333236694336,134.52999877929688,59.516231536865234
2018-09-05,53.98432159423828,6.897574424743652,30.669618606567383,18.715999603271484,128.89999389648438,60.30937957763672
2018-09-06,53.08723449707031,6.756363391876221,30.61832046508789,18.729999542236328,130.35000610351562,59.64223098754883
2018-09-07,52.65892791748047,6.735058784484863,30.926118850708008,17.549333572387695,130.5399932861328,60.65778350830078
2018-09-10,51.952205657958984,6.806159019470215,30.823516845703125,19.03333282470703,129.16000366210938,60.5688362121582
2018-09-11,53.26569366455078,6.758345127105713,31.006732940673828,18.62933349609375,133.9199981689453,61.421287536621094
2018-09-12,52.60419464111328,6.644382953643799,31.08001136779785,19.369333267211914,133.47999572753906,61.621421813964844
2018-09-13,53.8748664855957,6.722176551818848,31.402462005615234,19.297332763671875,136.25999450683594,61.020992279052734
2018-09-14,53.26332473754883,6.848274230957031,31.483076095581055,19.68000030517578,134.11000061035156,61.46574401855469
2018-09-17,51.84512710571289,6.78633975982666,31.519729614257812,19.6560001373291,131.47999572753906,61.8289794921875
2018-09-18,51.93079376220703,6.714247226715088,31.886144638061523,18.997333526611328,132.72000122070312,61.99204635620117
2018-09-19,51.96171188354492,6.738032341003418,31.70293426513672,19.934667587280273,130.57000732421875,62.73332595825195
2018-09-20,52.35672378540039,6.596818923950195,32.06203842163086,19.8886661529541,130.9499969482422,62.87417221069336
2018-09-21,51.79277420043945,6.526708602905273,32.289207458496094,19.940000534057617,132.07000732421875,63.13359832763672
2018-09-24,52.537567138671875,6.5824503898620605,32.193946838378906,19.978666305541992,134.8800048828125,64.19361114501953
2018-09-25,52.870704650878906,6.6495866775512695,32.091339111328125,20.06599998474121,135.5500030517578,64.11949157714844
2018-09-26,52.44953918457031,6.612674236297607,32.01072692871094,20.6386661529541,134.52999877929688,63.58576965332031
2018-09-27,53.52745056152344,6.624566078186035,32.17195129394531,20.501333236694336,137.07000732421875,63.57836151123047
2018-09-28,53.715431213378906,6.961986541748047,32.296539306640625,17.65133285522461,137.99000549316406,63.02241516113281
2018-10-01,54.077110290527344,7.16860294342041,32.4431037902832,20.713333129882812,137.41000366210938,63.60801696777344
2018-10-02,54.55778884887695,7.097253322601318,32.406471252441406,20.06800079345703,134.3800048828125,64.0898208618164
2018-10-03,55.221675872802734,7.103446006774902,32.838844299316406,19.65333366394043,136.11000061035156,63.86004638671875
2018-10-04,54.25082778930664,6.919128894805908,32.75822830200195,18.788667678833008,131.8800048828125,63.43752670288086
2018-10-05,53.37039566040039,6.685510635375977,32.9121208190918,17.463333129882812,130.60000610351562,63.25960922241211
2018-10-08,53.24666976928711,6.584184646606445,33.18328094482422,16.70400047302246,126.81999969482422,63.845211029052734
2018-10-09,53.98432159423828,6.578486919403076,33.322509765625,17.520000457763672,127.94999694824219,64.12689971923828
2018-10-10,51.48344421386719,6.086723327636719,32.61898422241211,17.125333786010742,122.25,62.65176773071289
2018-10-11,51.02895736694336,5.825109004974365,31.373159408569336,16.815332412719727,122.26000213623047,60.487300872802734
2018-10-12,52.851661682128906,6.107780933380127,32.08400344848633,17.25200080871582,129.0500030517578,60.32419967651367
2018-10-15,51.72138214111328,5.831301689147949,31.600326538085938,17.305999755859375,127.77999877929688,59.909114837646484
2018-10-16,52.86117935180664,6.09019136428833,32.193946838378906,18.439332962036133,132.02000427246094,60.19078063964844
2018-10-17,52.632747650146484,6.021567344665527,32.66295623779297,18.118667602539062,132.05999755859375,60.41314697265625
2018-10-18,51.40252685546875,5.934114456176758,32.245235443115234,17.5939998626709,126.87000274658203,60.67258834838867
2018-10-19,52.185401916503906,5.677455902099609,32.611656188964844,17.333332061767578,122.44999694824219,60.76155471801758
2018-10-22,52.50424575805664,5.72824239730835,32.516387939453125,17.39666748046875,120.51000213623047,60.15371322631836
2018-10-23,52.99919509887695,5.47653865814209,32.31852340698242,19.609333038330078,118.77999877929688,59.18265151977539
2018-10-24,51.18124008178711,4.940182685852051,31.131315231323242,19.233333587646484,110.97000122070312,57.53706741333008
2018-10-25,52.3019905090332,5.149026870727539,31.8128604888916,20.99066734313965,120.69999694824219,58.04854202270508
2018-10-26,51.469154357910156,4.912435054779053,31.219249725341797,22.059999465942383,120.05999755859375,57.470333099365234
2018-10-29,50.50307083129883,4.5985493659973145,31.68094253540039,22.323333740234375,111.72000122070312,57.11452865600586
2018-10-30,50.75530242919922,5.029119968414307,31.431772232055664,21.99333381652832,124.01000213623047,58.396907806396484
2018-10-31,52.07832336425781,5.223100662231445,31.55635643005371,22.488000869750977,128.8699951171875,59.06406021118164
2018-11-01,52.87783432006836,5.403456211090088,32.00339889526367,22.95199966430664,128.91000366210938,59.79791259765625
2018-11-02,49.37041473388672,5.324426651000977,31.46109962463379,23.0939998626709,128.3699951171875,60.74673843383789
2018-11-05,47.9688835144043,5.246388912200928,31.893465042114258,22.760000228881836,126.69999694824219,60.51692199707031
2018-11-06,48.487606048583984,5.2287983894348145,31.519729614257812,22.737333297729492,123.68000030517578,60.77637481689453
2018-11-07,49.958160400390625,5.296432018280029,32.538368225097656,23.21066665649414,125.80999755859375,61.547279357910156
2018-11-08,49.783851623535156,5.103195667266846,32.38329315185547,23.426666259765625,119.13999938964844,60.5688362121582
2018-11-09,48.82394790649414,5.095267295837402,32.70083999633789,23.367332458496094,113.05000305175781,60.55384826660156
2018-11-12,46.364479064941406,4.695662021636963,32.57529830932617,22.0853328704834,109.02999877929688,59.77511978149414
2018-11-13,45.9012336730957,4.937704086303711,32.13958740234375,22.582000732421875,107.0,58.404850006103516
2018-11-14,44.60464859008789,4.885183811187744,31.68910026550293,22.933332443237305,106.56999969482422,57.948097229003906
2018-11-15,45.70542907714844,5.01400899887085,31.910646438598633,23.229333877563477,113.05999755859375,58.54712677001953
2018-11-16,46.211647033691406,4.0735883712768555,32.13219451904297,23.62066650390625,113.93000030517578,59.123687744140625
2018-11-19,44.38019561767578,3.584796667098999,32.62699890136719,23.564666748046875,106.0,59.31835174560547
2018-11-20,42.25979232788086,3.6933069229125977,32.146968841552734,23.166000366210938,104.72000122070312,57.633602142333984
2018-11-21,42.21204376220703,3.5850443840026855,31.829408645629883,22.54599952697754,106.83999633789062,58.07538986206055
2018-11-23,41.13991165161133,3.592228651046753,31.85895538330078,21.722000122070312,105.5,56.52540588378906
2018-11-26,41.696266174316406,3.7916595935821533,32.00665283203125,23.066667556762695,110.44000244140625,57.641090393066406
2018-11-27,41.605533599853516,3.8085062503814697,32.54576110839844,22.92799949645996,109.55999755859375,57.69351577758789
2018-11-28,43.205379486083984,3.965573310852051,33.15871810913086,23.191333770751953,110.62999725341797,58.74180603027344
2018-11-29,42.87347412109375,3.9023358821868896,33.60920333862305,22.744667053222656,111.91000366210938,59.19856262207031
2018-11-30,42.64186477661133,4.0528645515441895,34.14092254638672,23.365333557128906,109.66999816894531,59.52802276611328
2018-12-03,44.13185501098633,4.216784477233887,33.96368408203125,23.89933204650879,103.45999908447266,60.815940856933594
2018-12-04,42.190555572509766,3.896136522293091,33.33595275878906,23.979999542236328,101.69000244140625,59.475624084472656
2018-12-06,41.72014236450195,3.9253990650177,33.21778869628906,24.20400047302246,106.19999694824219,58.69687271118164
2018-12-07,40.232540130615234,3.660547971725464,32.43498611450195,23.864667892456055,102.66999816894531,58.13530731201172
2018-12-10,40.497581481933594,3.7659430503845215,32.789466857910156,24.343332290649414,105.23999786376953,57.31163787841797
2018-12-11,40.26595687866211,3.6749320030212402,32.501461029052734,24.450666427612305,105.41999816894531,57.41646194458008
2018-12-12,40.37819290161133,3.6925387382507324,32.61222457885742,24.440000534057617,104.19000244140625,56.92226791381836
2018-12-13,40.819942474365234,3.6922903060913086,32.915000915527344,25.119333267211914,105.9000015258789,57.641090393066406
2018-12-14,39.51380920410156,3.631781578063965,32.34635543823242,24.380666732788086,103.45999908447266,56.59280014038086
2018-12-17,39.14606857299805,3.5606093406677246,31.8367977142334,23.22800064086914,102.19000244140625,55.43968200683594
2018-12-18,39.65468215942383,3.6439332962036133,31.31245994567871,22.468666076660156,103.43000030517578,53.91217803955078
2018-12-19,38.41777420043945,3.4348793029785156,30.994901657104492,22.197999954223633,103.05000305175781,52.99866485595703
2018-12-20,37.448326110839844,3.3503153324127197,30.98012924194336,21.025333404541016,102.0999984741211,51.38877487182617
2018-12-21,35.99174880981445,3.213178873062134,30.96535873413086,21.31800079345703,101.37000274658203,51.00690841674805
2018-12-24,35.06050109863281,3.1514294147491455,29.946229934692383,19.69266700744629,98.76000213623047,49.05259323120117
2018-12-26,37.529518127441406,3.300717830657959,31.157371520996094,21.73933219909668,104.62999725341797,51.396278381347656
2018-12-27,37.28594207763672,3.2528562545776367,31.64478874206543,21.075332641601562,106.1500015258789,51.62090301513672
2018-12-28,37.30506134033203,3.314357042312622,31.726028442382812,22.257999420166016,104.56999969482422,51.044342041015625
2018-12-31,37.665618896484375,3.3106369972229004,32.23558807373047,22.18666648864746,102.94000244140625,51.05931854248047
2019-01-02,37.70859146118164,3.378089666366577,31.9401912689209,20.674667358398438,104.01000213623047,52.182498931884766
2019-01-03,33.95254898071289,3.1739957332611084,31.04660415649414,20.02400016784668,99.1500015258789,51.38129425048828
